Level,DisplayName,RequiredLevel,MaximumInfluence,InfluenceCost,CurrencyCost,SanityCheck,GameEventId,SpecializationPoint,SkillBonus,RecipeLevel,RollBonus,MinGearScoreBonus,MaxGearScoreBonus,MinGearScoreBonusT2,MaxGearScoreBonusT2,MinGearScoreBonusT3,MaxGearScoreBonusT3,MinGearScoreBonusT4,MaxGearScoreBonusT4,MinGearScoreBonusT5,MaxGearScoreBonusT5,ResourceTierUnlocks,EntitlementId,XpReward
299,,0,2097000,2094000,0,true,,,,299,0,0,0,,,,,,,,,5,,2468
300,,0,2100000,2097000,0,true,,,,300,0,0,0,,,,,,,,,5,,2475
301,,0,2103000,2100000,0,true,,,,301,0,0,0,,,,,,,,,5,,2483
302,,0,2106000,2103000,0,true,,,,302,0,0,0,,,,,,,,,5,,2490
303,,0,2109000,2106000,0,true,,,,303,0,0,0,,,,,,,,,5,,2498
304,,0,2112000,2109000,0,true,,,,304,0,0,0,,,,,,,,,5,,2505
305,,0,2115000,2112000,0,true,,,,305,0,0,0,,,,,,,,,5,,2513
306,,0,2118000,2115000,0,true,,,,306,0,0,0,,,,,,,,,5,,2520
307,,0,2121000,2118000,0,true,,,,307,0,0,0,,,,,,,,,5,,2528
308,,0,2124000,2121000,0,true,,,,308,0,0,0,,,,,,,,,5,,2535
309,,0,2127000,2124000,0,true,,,,309,0,0,0,,,,,,,,,5,,2543
310,,0,2130000,2127000,0,true,,,,310,0,0,0,,,,,,,,,5,,2550
311,,0,2133000,2130000,0,true,,,,311,0,0,0,,,,,,,,,5,,2558
312,,0,2136000,2133000,0,true,,,,312,0,0,0,,,,,,,,,5,,2565
313,,0,2139000,2136000,0,true,,,,313,0,0,0,,,,,,,,,5,,2573
314,,0,2142000,2139000,0,true,,,,314,0,0,0,,,,,,,,,5,,2580
315,,0,2145000,2142000,0,true,,,,315,0,0,0,,,,,,,,,5,,2588
316,,0,2148000,2145000,0,true,,,,316,0,0,0,,,,,,,,,5,,2595
317,,0,2151000,2148000,0,true,,,,317,0,0,0,,,,,,,,,5,,2603
318,,0,2154000,2151000,0,true,,,,318,0,0,0,,,,,,,,,5,,2610
319,,0,2157000,2154000,0,true,,,,319,0,0,0,,,,,,,,,5,,2618
320,,0,2160000,2157000,0,true,,,,320,0,0,0,,,,,,,,,5,,2625
321,,0,2163000,2160000,0,true,,,,321,0,0,0,,,,,,,,,5,,2633
322,,0,2166000,2163000,0,true,,,,322,0,0,0,,,,,,,,,5,,2640
323,,0,2169000,2166000,0,true,,,,323,0,0,0,,,,,,,,,5,,2648
324,,0,2172000,2169000,0,true,,,,324,0,0,0,,,,,,,,,5,,2655
325,,0,2175000,2172000,0,true,,,,325,0,0,0,,,,,,,,,5,,2663
326,,0,2178000,2175000,0,true,,,,326,0,0,0,,,,,,,,,5,,2670
327,,0,2181000,2178000,0,true,,,,327,0,0,0,,,,,,,,,5,,2678
328,,0,2184000,2181000,0,true,,,,328,0,0,0,,,,,,,,,5,,2685
329,,0,2187000,2184000,0,true,,,,329,0,0,0,,,,,,,,,5,,2693
330,,0,2190000,2187000,0,true,,,,330,0,0,0,,,,,,,,,5,,2700
331,,0,2193000,2190000,0,true,,,,331,0,0,0,,,,,,,,,5,,2708
332,,0,2196000,2193000,0,true,,,,332,0,0,0,,,,,,,,,5,,2715
333,,0,2199000,2196000,0,true,,,,333,0,0,0,,,,,,,,,5,,2723
334,,0,2202000,2199000,0,true,,,,334,0,0,0,,,,,,,,,5,,2730
335,,0,2205000,2202000,0,true,,,,335,0,0,0,,,,,,,,,5,,2738
336,,0,2208000,2205000,0,true,,,,336,0,0,0,,,,,,,,,5,,2745
337,,0,2211000,2208000,0,true,,,,337,0,0,0,,,,,,,,,5,,2753
338,,0,2214000,2211000,0,true,,,,338,0,0,0,,,,,,,,,5,,2760
339,,0,2217000,2214000,0,true,,,,339,0,0,0,,,,,,,,,5,,2768
340,,0,2220000,2217000,0,true,,,,340,0,0,0,,,,,,,,,5,,2775
341,,0,2223000,2220000,0,true,,,,341,0,0,0,,,,,,,,,5,,2783
342,,0,2226000,2223000,0,true,,,,342,0,0,0,,,,,,,,,5,,2790
343,,0,2229000,2226000,0,true,,,,343,0,0,0,,,,,,,,,5,,2798
344,,0,2232000,2229000,0,true,,,,344,0,0,0,,,,,,,,,5,,2805
345,,0,2235000,2232000,0,true,,,,345,0,0,0,,,,,,,,,5,,2813
346,,0,2238000,2235000,0,true,,,,346,0,0,0,,,,,,,,,5,,2820
347,,0,2241000,2238000,0,true,,,,347,0,0,0,,,,,,,,,5,,2828
348,,0,2244000,2241000,0,true,,,,348,0,0,0,,,,,,,,,5,,2835
349,,0,2247000,2244000,0,true,,,,349,0,0,0,,,,,,,,,5,,2843
350,,0,2250000,2247000,0,true,,,,350,0,0,0,,,,,,,,,5,,2850
351,,0,2253000,2250000,0,true,,,,351,0,0,0,,,,,,,,,5,,2858
352,,0,2256000,2253000,0,true,,,,352,0,0,0,,,,,,,,,5,,2865
353,,0,2259000,2256000,0,true,,,,353,0,0,0,,,,,,,,,5,,2873
354,,0,2262000,2259000,0,true,,,,354,0,0,0,,,,,,,,,5,,2880
355,,0,2265000,2262000,0,true,,,,355,0,0,0,,,,,,,,,5,,2888
356,,0,2268000,2265000,0,true,,,,356,0,0,0,,,,,,,,,5,,2895
357,,0,2271000,2268000,0,true,,,,357,0,0,0,,,,,,,,,5,,2903
358,,0,2274000,2271000,0,true,,,,358,0,0,0,,,,,,,,,5,,2910
359,,0,2277000,2274000,0,true,,,,359,0,0,0,,,,,,,,,5,,2918
360,,0,2280000,2277000,0,true,,,,360,0,0,0,,,,,,,,,5,,2925
361,,0,2283000,2280000,0,true,,,,361,0,0,0,,,,,,,,,5,,2933
362,,0,2286000,2283000,0,true,,,,362,0,0,0,,,,,,,,,5,,2940
363,,0,2289000,2286000,0,true,,,,363,0,0,0,,,,,,,,,5,,2948
364,,0,2292000,2289000,0,true,,,,364,0,0,0,,,,,,,,,5,,2955
365,,0,2295000,2292000,0,true,,,,365,0,0,0,,,,,,,,,5,,2963
366,,0,2298000,2295000,0,true,,,,366,0,0,0,,,,,,,,,5,,2970
367,,0,2301000,2298000,0,true,,,,367,0,0,0,,,,,,,,,5,,2978
368,,0,2304000,2301000,0,true,,,,368,0,0,0,,,,,,,,,5,,2985
369,,0,2307000,2304000,0,true,,,,369,0,0,0,,,,,,,,,5,,2993
370,,0,2310000,2307000,0,true,,,,370,0,0,0,,,,,,,,,5,,3000
371,,0,2313000,2310000,0,true,,,,371,0,0,0,,,,,,,,,5,,3008
372,,0,2316000,2313000,0,true,,,,372,0,0,0,,,,,,,,,5,,3015
373,,0,2319000,2316000,0,true,,,,373,0,0,0,,,,,,,,,5,,3023
374,,0,2322000,2319000,0,true,,,,374,0,0,0,,,,,,,,,5,,3030
375,,0,2325000,2322000,0,true,,,,375,0,0,0,,,,,,,,,5,,3038
376,,0,2328000,2325000,0,true,,,,376,0,0,0,,,,,,,,,5,,3045
377,,0,2331000,2328000,0,true,,,,377,0,0,0,,,,,,,,,5,,3053
378,,0,2334000,2331000,0,true,,,,378,0,0,0,,,,,,,,,5,,3060
379,,0,2337000,2334000,0,true,,,,379,0,0,0,,,,,,,,,5,,3068
380,,0,2340000,2337000,0,true,,,,380,0,0,0,,,,,,,,,5,,3075
381,,0,2343000,2340000,0,true,,,,381,0,0,0,,,,,,,,,5,,3083
382,,0,2346000,2343000,0,true,,,,382,0,0,0,,,,,,,,,5,,3090
383,,0,2349000,2346000,0,true,,,,383,0,0,0,,,,,,,,,5,,3098
384,,0,2352000,2349000,0,true,,,,384,0,0,0,,,,,,,,,5,,3105
385,,0,2355000,2352000,0,true,,,,385,0,0,0,,,,,,,,,5,,3113
386,,0,2358000,2355000,0,true,,,,386,0,0,0,,,,,,,,,5,,3120
387,,0,2361000,2358000,0,true,,,,387,0,0,0,,,,,,,,,5,,3128
388,,0,2364000,2361000,0,true,,,,388,0,0,0,,,,,,,,,5,,3135
389,,0,2367000,2364000,0,true,,,,389,0,0,0,,,,,,,,,5,,3143
390,,0,2370000,2367000,0,true,,,,390,0,0,0,,,,,,,,,5,,3150
391,,0,2373000,2370000,0,true,,,,391,0,0,0,,,,,,,,,5,,3158
392,,0,2376000,2373000,0,true,,,,392,0,0,0,,,,,,,,,5,,3165
393,,0,2379000,2376000,0,true,,,,393,0,0,0,,,,,,,,,5,,3173
394,,0,2382000,2379000,0,true,,,,394,0,0,0,,,,,,,,,5,,3180
395,,0,2385000,2382000,0,true,,,,395,0,0,0,,,,,,,,,5,,3188
396,,0,2388000,2385000,0,true,,,,396,0,0,0,,,,,,,,,5,,3195
397,,0,2391000,2388000,0,true,,,,397,0,0,0,,,,,,,,,5,,3203
398,,0,2394000,2391000,0,true,,,,398,0,0,0,,,,,,,,,5,,3210
399,,0,2397000,2394000,0,true,,,,399,0,0,0,,,,,,,,,5,,3218
400,,0,2400000,2397000,0,true,,,,400,0,0,0,,,,,,,,,5,,3225
401,,0,2403000,2400000,0,true,,,,401,0,0,0,,,,,,,,,5,,3233
402,,0,2406000,2403000,0,true,,,,402,0,0,0,,,,,,,,,5,,3240
403,,0,2409000,2406000,0,true,,,,403,0,0,0,,,,,,,,,5,,3248
404,,0,2412000,2409000,0,true,,,,404,0,0,0,,,,,,,,,5,,3255
405,,0,2415000,2412000,0,true,,,,405,0,0,0,,,,,,,,,5,,3263
406,,0,2418000,2415000,0,true,,,,406,0,0,0,,,,,,,,,5,,3270
407,,0,2421000,2418000,0,true,,,,407,0,0,0,,,,,,,,,5,,3278
408,,0,2424000,2421000,0,true,,,,408,0,0,0,,,,,,,,,5,,3285
409,,0,2427000,2424000,0,true,,,,409,0,0,0,,,,,,,,,5,,3293
410,,0,2430000,2427000,0,true,,,,410,0,0,0,,,,,,,,,5,,3300
411,,0,2433000,2430000,0,true,,,,411,0,0,0,,,,,,,,,5,,3308
412,,0,2436000,2433000,0,true,,,,412,0,0,0,,,,,,,,,5,,3315
413,,0,2439000,2436000,0,true,,,,413,0,0,0,,,,,,,,,5,,3323
414,,0,2442000,2439000,0,true,,,,414,0,0,0,,,,,,,,,5,,3330
415,,0,2445000,2442000,0,true,,,,415,0,0,0,,,,,,,,,5,,3338
416,,0,2448000,2445000,0,true,,,,416,0,0,0,,,,,,,,,5,,3345
417,,0,2451000,2448000,0,true,,,,417,0,0,0,,,,,,,,,5,,3353
418,,0,2454000,2451000,0,true,,,,418,0,0,0,,,,,,,,,5,,3360
419,,0,2457000,2454000,0,true,,,,419,0,0,0,,,,,,,,,5,,3368
420,,0,2460000,2457000,0,true,,,,420,0,0,0,,,,,,,,,5,,3375
421,,0,2463000,2460000,0,true,,,,421,0,0,0,,,,,,,,,5,,3383
422,,0,2466000,2463000,0,true,,,,422,0,0,0,,,,,,,,,5,,3390
423,,0,2469000,2466000,0,true,,,,423,0,0,0,,,,,,,,,5,,3398
424,,0,2472000,2469000,0,true,,,,424,0,0,0,,,,,,,,,5,,3405
425,,0,2475000,2472000,0,true,,,,425,0,0,0,,,,,,,,,5,,3413
426,,0,2478000,2475000,0,true,,,,426,0,0,0,,,,,,,,,5,,3420
427,,0,2481000,2478000,0,true,,,,427,0,0,0,,,,,,,,,5,,3428
428,,0,2484000,2481000,0,true,,,,428,0,0,0,,,,,,,,,5,,3435
429,,0,2487000,2484000,0,true,,,,429,0,0,0,,,,,,,,,5,,3443
430,,0,2490000,2487000,0,true,,,,430,0,0,0,,,,,,,,,5,,3450
431,,0,2493000,2490000,0,true,,,,431,0,0,0,,,,,,,,,5,,3458
432,,0,2496000,2493000,0,true,,,,432,0,0,0,,,,,,,,,5,,3465
433,,0,2499000,2496000,0,true,,,,433,0,0,0,,,,,,,,,5,,3473
434,,0,2502000,2499000,0,true,,,,434,0,0,0,,,,,,,,,5,,3480
435,,0,2505000,2502000,0,true,,,,435,0,0,0,,,,,,,,,5,,3488
436,,0,2508000,2505000,0,true,,,,436,0,0,0,,,,,,,,,5,,3495
437,,0,2511000,2508000,0,true,,,,437,0,0,0,,,,,,,,,5,,3503
438,,0,2514000,2511000,0,true,,,,438,0,0,0,,,,,,,,,5,,3510
439,,0,2517000,2514000,0,true,,,,439,0,0,0,,,,,,,,,5,,3518
440,,0,2520000,2517000,0,true,,,,440,0,0,0,,,,,,,,,5,,3525
441,,0,2523000,2520000,0,true,,,,441,0,0,0,,,,,,,,,5,,3533
442,,0,2526000,2523000,0,true,,,,442,0,0,0,,,,,,,,,5,,3540
443,,0,2529000,2526000,0,true,,,,443,0,0,0,,,,,,,,,5,,3548
444,,0,2532000,2529000,0,true,,,,444,0,0,0,,,,,,,,,5,,3555
445,,0,2535000,2532000,0,true,,,,445,0,0,0,,,,,,,,,5,,3563
446,,0,2538000,2535000,0,true,,,,446,0,0,0,,,,,,,,,5,,3570
447,,0,2541000,2538000,0,true,,,,447,0,0,0,,,,,,,,,5,,3578
448,,0,2544000,2541000,0,true,,,,448,0,0,0,,,,,,,,,5,,3585
449,,0,2547000,2544000,0,true,,,,449,0,0,0,,,,,,,,,5,,3593
450,,0,2550000,2547000,0,true,,,,450,0,0,0,,,,,,,,,5,,3600
451,,0,2553000,2550000,0,true,,,,451,0,0,0,,,,,,,,,5,,3608
452,,0,2556000,2553000,0,true,,,,452,0,0,0,,,,,,,,,5,,3615
453,,0,2559000,2556000,0,true,,,,453,0,0,0,,,,,,,,,5,,3623
454,,0,2562000,2559000,0,true,,,,454,0,0,0,,,,,,,,,5,,3630
455,,0,2565000,2562000,0,true,,,,455,0,0,0,,,,,,,,,5,,3638
456,,0,2568000,2565000,0,true,,,,456,0,0,0,,,,,,,,,5,,3645
457,,0,2571000,2568000,0,true,,,,457,0,0,0,,,,,,,,,5,,3653
458,,0,2574000,2571000,0,true,,,,458,0,0,0,,,,,,,,,5,,3660
459,,0,2577000,2574000,0,true,,,,459,0,0,0,,,,,,,,,5,,3668
460,,0,2580000,2577000,0,true,,,,460,0,0,0,,,,,,,,,5,,3675
461,,0,2583000,2580000,0,true,,,,461,0,0,0,,,,,,,,,5,,3683
462,,0,2586000,2583000,0,true,,,,462,0,0,0,,,,,,,,,5,,3690
463,,0,2589000,2586000,0,true,,,,463,0,0,0,,,,,,,,,5,,3698
464,,0,2592000,2589000,0,true,,,,464,0,0,0,,,,,,,,,5,,3705
465,,0,2595000,2592000,0,true,,,,465,0,0,0,,,,,,,,,5,,3713
466,,0,2598000,2595000,0,true,,,,466,0,0,0,,,,,,,,,5,,3720
467,,0,2601000,2598000,0,true,,,,467,0,0,0,,,,,,,,,5,,3728
468,,0,2604000,2601000,0,true,,,,468,0,0,0,,,,,,,,,5,,3735
469,,0,2607000,2604000,0,true,,,,469,0,0,0,,,,,,,,,5,,3743
470,,0,2610000,2607000,0,true,,,,470,0,0,0,,,,,,,,,5,,3750
471,,0,2613000,2610000,0,true,,,,471,0,0,0,,,,,,,,,5,,3758
472,,0,2616000,2613000,0,true,,,,472,0,0,0,,,,,,,,,5,,3765
473,,0,2619000,2616000,0,true,,,,473,0,0,0,,,,,,,,,5,,3773
474,,0,2622000,2619000,0,true,,,,474,0,0,0,,,,,,,,,5,,3780
475,,0,2625000,2622000,0,true,,,,475,0,0,0,,,,,,,,,5,,3788
476,,0,2628000,2625000,0,true,,,,476,0,0,0,,,,,,,,,5,,3795
477,,0,2631000,2628000,0,true,,,,477,0,0,0,,,,,,,,,5,,3803
478,,0,2634000,2631000,0,true,,,,478,0,0,0,,,,,,,,,5,,3810
479,,0,2637000,2634000,0,true,,,,479,0,0,0,,,,,,,,,5,,3818
480,,0,2640000,2637000,0,true,,,,480,0,0,0,,,,,,,,,5,,3825
481,,0,2643000,2640000,0,true,,,,481,0,0,0,,,,,,,,,5,,3833
482,,0,2646000,2643000,0,true,,,,482,0,0,0,,,,,,,,,5,,3840
483,,0,2649000,2646000,0,true,,,,483,0,0,0,,,,,,,,,5,,3848
484,,0,2652000,2649000,0,true,,,,484,0,0,0,,,,,,,,,5,,3855
485,,0,2655000,2652000,0,true,,,,485,0,0,0,,,,,,,,,5,,3863
486,,0,2658000,2655000,0,true,,,,486,0,0,0,,,,,,,,,5,,3870
487,,0,2661000,2658000,0,true,,,,487,0,0,0,,,,,,,,,5,,3878
488,,0,2664000,2661000,0,true,,,,488,0,0,0,,,,,,,,,5,,3885
489,,0,2667000,2664000,0,true,,,,489,0,0,0,,,,,,,,,5,,3893
490,,0,2670000,2667000,0,true,,,,490,0,0,0,,,,,,,,,5,,3900
491,,0,2673000,2670000,0,true,,,,491,0,0,0,,,,,,,,,5,,3908
492,,0,2676000,2673000,0,true,,,,492,0,0,0,,,,,,,,,5,,3915
493,,0,2679000,2676000,0,true,,,,493,0,0,0,,,,,,,,,5,,3923
494,,0,2682000,2679000,0,true,,,,494,0,0,0,,,,,,,,,5,,3930
495,,0,2685000,2682000,0,true,,,,495,0,0,0,,,,,,,,,5,,3938
496,,0,2688000,2685000,0,true,,,,496,0,0,0,,,,,,,,,5,,3945
497,,0,2691000,2688000,0,true,,,,497,0,0,0,,,,,,,,,5,,3953
498,,0,2694000,2691000,0,true,,,,498,0,0,0,,,,,,,,,5,,3960
499,,0,2697000,2694000,0,true,,,,499,0,0,0,,,,,,,,,5,,3968
500,,0,2700000,2697000,0,true,,,,500,0,0,0,,,,,,,,,5,,3975
