RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
PVPReplica_GauntletVoidT5,FC_PVPReplica_GauntletVoidT5,@1hGauntletVoidPVPReplicaT5_MasterName,PVPReplicas,PVPReplicaWeapon,,GauntletVoid,,true,true,false,false,true,,,,false,449,1,Arcana,205,alchemy2,,,,1,1hGauntletVoidPVPReplicaT5,,,,,565,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,ArcanaDeath,Category_Only,BannerFragmentT1,Item,ShardOfPrideT1,Item,,,8,5,4,6,10,1,,Craft_ArcanaT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FlailT2,FC_PVPReplica_FlailT2,@1hFlailPVPReplicaT2_MasterName,PVPReplicas,PVPReplicaWeapon,,Flail,,true,true,false,false,true,,,,false,25,1,Arcana,0,alchemy2,,,,1,1hFlailPVPReplicaT2,,,,,200,2,,,,MetalT2,Category_Only,Timber,Category_Only,Leather,Category_Only,ArcanaSpirit,Category_Only,BannerFragmentT1,Item,,,,,10,5,2,6,10,,,Craft_ArcanaT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,Expansion2023
PVPReplica_FlailT3,FC_PVPReplica_FlailT3,@1hFlailPVPReplicaT3_MasterName,PVPReplicas,PVPReplicaWeapon,,Flail,,true,true,false,false,true,,,,false,75,1,Arcana,50,alchemy2,,,,1,1hFlailPVPReplicaT3,,,,,300,3,,,,MetalT3,Category_Only,Timber,Category_Only,Leather,Category_Only,ArcanaSpirit,Category_Only,BannerFragmentT1,Item,,,,,10,5,2,6,10,,,Craft_ArcanaT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,Expansion2023
PVPReplica_FlailT4,FC_PVPReplica_FlailT4,@1hFlailPVPReplicaT4_MasterName,PVPReplicas,PVPReplicaWeapon,,Flail,,true,true,false,false,true,,,,false,184,1,Arcana,100,alchemy2,,,,1,1hFlailPVPReplicaT4,,,,,400,4,,,,MetalT4,Category_Only,Timber,Category_Only,Leather,Category_Only,ArcanaSpirit,Category_Only,BannerFragmentT1,Item,,,,,10,5,2,6,10,,,Craft_ArcanaT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,Expansion2023
PVPReplica_FlailT5,FC_PVPReplica_FlailT5,@1hFlailPVPReplicaT5_MasterName,PVPReplicas,PVPReplicaWeapon,,Flail,,true,true,false,false,true,,,,false,449,1,Arcana,205,alchemy2,,,,1,1hFlailPVPReplicaT5,,,,,565,5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,ArcanaSpirit,Category_Only,BannerFragmentT1,Item,ShardOfPrideT1,Item,,,10,5,2,6,10,1,,Craft_ArcanaT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,Expansion2023
PVPReplica_PlateHeadT2,FC_PVPReplica_PlateHeadT2,@HeavyHead_PlatePVPReplicaT2_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHead,PlateHead,,true,true,false,false,true,,,,false,25,1,Armoring,0,blacksmith2,,,,1,HeavyHead_PlatePVPReplicaT2,,,,,200,2,,,,MetalT2,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,8,6,4,10,,,,Craft_ArmoringT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateHeadT3,FC_PVPReplica_PlateHeadT3,@HeavyHead_PlatePVPReplicaT3_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHead,PlateHead,,true,true,false,false,true,,,,false,75,1,Armoring,50,blacksmith2,,,,1,HeavyHead_PlatePVPReplicaT3,,,,,300,3,,,,MetalT3,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,8,6,4,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateHeadT4,FC_PVPReplica_PlateHeadT4,@HeavyHead_PlatePVPReplicaT4_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHead,PlateHead,,true,true,false,false,true,,,,false,184,1,Armoring,100,blacksmith2,,,,1,HeavyHead_PlatePVPReplicaT4,,,,,400,4,,,,MetalT4,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,8,6,4,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateHeadT5,FC_PVPReplica_PlateHeadT5,@HeavyHead_PlatePVPReplicaT5_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHead,PlateHead,,true,true,false,false,true,,,,false,449,1,Armoring,205,blacksmith2,,,,1,HeavyHead_PlatePVPReplicaT5,,,,,565,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,ShardOfPrideT1,Item,,,,,8,6,4,10,1,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateChestT2,FC_PVPReplica_PlateChestT2,@HeavyChest_PlatePVPReplicaT2_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotChest,PlateChest,,true,true,false,false,true,,,,false,25,1,Armoring,0,blacksmith2,,,,1,HeavyChest_PlatePVPReplicaT2,,,,,200,2,,,,MetalT2,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,16,12,7,10,,,,Craft_ArmoringT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateChestT3,FC_PVPReplica_PlateChestT3,@HeavyChest_PlatePVPReplicaT3_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotChest,PlateChest,,true,true,false,false,true,,,,false,75,1,Armoring,50,blacksmith2,,,,1,HeavyChest_PlatePVPReplicaT3,,,,,300,3,,,,MetalT3,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,16,12,7,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateChestT4,FC_PVPReplica_PlateChestT4,@HeavyChest_PlatePVPReplicaT4_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotChest,PlateChest,,true,true,false,false,true,,,,false,184,1,Armoring,100,blacksmith2,,,,1,HeavyChest_PlatePVPReplicaT4,,,,,400,4,,,,MetalT4,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,16,12,7,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateChestT5,FC_PVPReplica_PlateChestT5,@HeavyChest_PlatePVPReplicaT5_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotChest,PlateChest,,true,true,false,false,true,,,,false,449,1,Armoring,205,blacksmith2,,,,1,HeavyChest_PlatePVPReplicaT5,,,,,565,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,ShardOfPrideT1,Item,,,,,16,12,7,10,1,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateHandsT2,FC_PVPReplica_PlateHandsT2,@HeavyHands_PlatePVPReplicaT2_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHands,PlateHands,,true,true,false,false,true,,,,false,25,1,Armoring,0,blacksmith2,,,,1,HeavyHands_PlatePVPReplicaT2,,,,,200,2,,,,MetalT2,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,4,4,1,10,,,,Craft_ArmoringT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateHandsT3,FC_PVPReplica_PlateHandsT3,@HeavyHands_PlatePVPReplicaT3_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHands,PlateHands,,true,true,false,false,true,,,,false,75,1,Armoring,50,blacksmith2,,,,1,HeavyHands_PlatePVPReplicaT3,,,,,300,3,,,,MetalT3,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,4,4,1,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateHandsT4,FC_PVPReplica_PlateHandsT4,@HeavyHands_PlatePVPReplicaT4_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHands,PlateHands,,true,true,false,false,true,,,,false,184,1,Armoring,100,blacksmith2,,,,1,HeavyHands_PlatePVPReplicaT4,,,,,400,4,,,,MetalT4,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,4,4,1,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateHandsT5,FC_PVPReplica_PlateHandsT5,@HeavyHands_PlatePVPReplicaT5_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHands,PlateHands,,true,true,false,false,true,,,,false,449,1,Armoring,205,blacksmith2,,,,1,HeavyHands_PlatePVPReplicaT5,,,,,565,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,ShardOfPrideT1,Item,,,,,4,4,1,10,1,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateLegsT2,FC_PVPReplica_PlateLegsT2,@HeavyLegs_PlatePVPReplicaT2_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotLegs,PlateLegs,,true,true,false,false,true,,,,false,25,1,Armoring,0,blacksmith2,,,,1,HeavyLegs_PlatePVPReplicaT2,,,,,200,2,,,,MetalT2,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateLegsT3,FC_PVPReplica_PlateLegsT3,@HeavyLegs_PlatePVPReplicaT3_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotLegs,PlateLegs,,true,true,false,false,true,,,,false,75,1,Armoring,50,blacksmith2,,,,1,HeavyLegs_PlatePVPReplicaT3,,,,,300,3,,,,MetalT3,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateLegsT4,FC_PVPReplica_PlateLegsT4,@HeavyLegs_PlatePVPReplicaT4_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotLegs,PlateLegs,,true,true,false,false,true,,,,false,184,1,Armoring,100,blacksmith2,,,,1,HeavyLegs_PlatePVPReplicaT4,,,,,400,4,,,,MetalT4,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateLegsT5,FC_PVPReplica_PlateLegsT5,@HeavyLegs_PlatePVPReplicaT5_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotLegs,PlateLegs,,true,true,false,false,true,,,,false,449,1,Armoring,205,blacksmith2,,,,1,HeavyLegs_PlatePVPReplicaT5,,,,,565,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,ShardOfPrideT1,Item,,,,,10,6,2,10,1,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateFeetT2,FC_PVPReplica_PlateFeetT2,@HeavyFeet_PlatePVPReplicaT2_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotFeet,PlateFeet,,true,true,false,false,true,,,,false,25,1,Armoring,0,blacksmith2,,,,1,HeavyFeet_PlatePVPReplicaT2,,,,,200,2,,,,MetalT2,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateFeetT3,FC_PVPReplica_PlateFeetT3,@HeavyFeet_PlatePVPReplicaT3_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotFeet,PlateFeet,,true,true,false,false,true,,,,false,75,1,Armoring,50,blacksmith2,,,,1,HeavyFeet_PlatePVPReplicaT3,,,,,300,3,,,,MetalT3,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateFeetT4,FC_PVPReplica_PlateFeetT4,@HeavyFeet_PlatePVPReplicaT4_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotFeet,PlateFeet,,true,true,false,false,true,,,,false,184,1,Armoring,100,blacksmith2,,,,1,HeavyFeet_PlatePVPReplicaT4,,,,,400,4,,,,MetalT4,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_PlateFeetT5,FC_PVPReplica_PlateFeetT5,@HeavyFeet_PlatePVPReplicaT5_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotFeet,PlateFeet,,true,true,false,false,true,,,,false,449,1,Armoring,205,blacksmith2,,,,1,HeavyFeet_PlatePVPReplicaT5,,,,,565,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,ShardOfPrideT1,Item,,,,,5,3,1,10,1,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateHeadT2,FC_PVPReplica_FurPlateHeadT2,@HeavyHead_FurPlatePVPReplicaT2_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHead,PlateHead,,true,true,false,false,true,,,,false,25,1,Armoring,0,blacksmith2,,,,1,HeavyHead_FurPlatePVPReplicaT2,,,,,200,2,,,,MetalT2,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,8,6,4,10,,,,Craft_ArmoringT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateHeadT3,FC_PVPReplica_FurPlateHeadT3,@HeavyHead_FurPlatePVPReplicaT3_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHead,PlateHead,,true,true,false,false,true,,,,false,75,1,Armoring,50,blacksmith2,,,,1,HeavyHead_FurPlatePVPReplicaT3,,,,,300,3,,,,MetalT3,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,8,6,4,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateHeadT4,FC_PVPReplica_FurPlateHeadT4,@HeavyHead_FurPlatePVPReplicaT4_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHead,PlateHead,,true,true,false,false,true,,,,false,184,1,Armoring,100,blacksmith2,,,,1,HeavyHead_FurPlatePVPReplicaT4,,,,,400,4,,,,MetalT4,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,8,6,4,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateHeadT5,FC_PVPReplica_FurPlateHeadT5,@HeavyHead_FurPlatePVPReplicaT5_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHead,PlateHead,,true,true,false,false,true,,,,false,449,1,Armoring,205,blacksmith2,,,,1,HeavyHead_FurPlatePVPReplicaT5,,,,,565,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,ShardOfPrideT1,Item,,,,,8,6,4,10,1,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateChestT2,FC_PVPReplica_FurPlateChestT2,@HeavyChest_FurPlatePVPReplicaT2_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotChest,PlateChest,,true,true,false,false,true,,,,false,25,1,Armoring,0,blacksmith2,,,,1,HeavyChest_FurPlatePVPReplicaT2,,,,,200,2,,,,MetalT2,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,16,12,7,10,,,,Craft_ArmoringT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateChestT3,FC_PVPReplica_FurPlateChestT3,@HeavyChest_FurPlatePVPReplicaT3_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotChest,PlateChest,,true,true,false,false,true,,,,false,75,1,Armoring,50,blacksmith2,,,,1,HeavyChest_FurPlatePVPReplicaT3,,,,,300,3,,,,MetalT3,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,16,12,7,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateChestT4,FC_PVPReplica_FurPlateChestT4,@HeavyChest_FurPlatePVPReplicaT4_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotChest,PlateChest,,true,true,false,false,true,,,,false,184,1,Armoring,100,blacksmith2,,,,1,HeavyChest_FurPlatePVPReplicaT4,,,,,400,4,,,,MetalT4,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,16,12,7,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateChestT5,FC_PVPReplica_FurPlateChestT5,@HeavyChest_FurPlatePVPReplicaT5_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotChest,PlateChest,,true,true,false,false,true,,,,false,449,1,Armoring,205,blacksmith2,,,,1,HeavyChest_FurPlatePVPReplicaT5,,,,,565,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,ShardOfPrideT1,Item,,,,,16,12,7,10,1,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateHandsT2,FC_PVPReplica_FurPlateHandsT2,@HeavyHands_FurPlatePVPReplicaT2_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHands,PlateHands,,true,true,false,false,true,,,,false,25,1,Armoring,0,blacksmith2,,,,1,HeavyHands_FurPlatePVPReplicaT2,,,,,200,2,,,,MetalT2,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,4,4,1,10,,,,Craft_ArmoringT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateHandsT3,FC_PVPReplica_FurPlateHandsT3,@HeavyHands_FurPlatePVPReplicaT3_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHands,PlateHands,,true,true,false,false,true,,,,false,75,1,Armoring,50,blacksmith2,,,,1,HeavyHands_FurPlatePVPReplicaT3,,,,,300,3,,,,MetalT3,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,4,4,1,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateHandsT4,FC_PVPReplica_FurPlateHandsT4,@HeavyHands_FurPlatePVPReplicaT4_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHands,PlateHands,,true,true,false,false,true,,,,false,184,1,Armoring,100,blacksmith2,,,,1,HeavyHands_FurPlatePVPReplicaT4,,,,,400,4,,,,MetalT4,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,4,4,1,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateHandsT5,FC_PVPReplica_FurPlateHandsT5,@HeavyHands_FurPlatePVPReplicaT5_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotHands,PlateHands,,true,true,false,false,true,,,,false,449,1,Armoring,205,blacksmith2,,,,1,HeavyHands_FurPlatePVPReplicaT5,,,,,565,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,ShardOfPrideT1,Item,,,,,4,4,1,10,1,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateLegsT2,FC_PVPReplica_FurPlateLegsT2,@HeavyLegs_FurPlatePVPReplicaT2_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotLegs,PlateLegs,,true,true,false,false,true,,,,false,25,1,Armoring,0,blacksmith2,,,,1,HeavyLegs_FurPlatePVPReplicaT2,,,,,200,2,,,,MetalT2,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateLegsT3,FC_PVPReplica_FurPlateLegsT3,@HeavyLegs_FurPlatePVPReplicaT3_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotLegs,PlateLegs,,true,true,false,false,true,,,,false,75,1,Armoring,50,blacksmith2,,,,1,HeavyLegs_FurPlatePVPReplicaT3,,,,,300,3,,,,MetalT3,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateLegsT4,FC_PVPReplica_FurPlateLegsT4,@HeavyLegs_FurPlatePVPReplicaT4_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotLegs,PlateLegs,,true,true,false,false,true,,,,false,184,1,Armoring,100,blacksmith2,,,,1,HeavyLegs_FurPlatePVPReplicaT4,,,,,400,4,,,,MetalT4,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateLegsT5,FC_PVPReplica_FurPlateLegsT5,@HeavyLegs_FurPlatePVPReplicaT5_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotLegs,PlateLegs,,true,true,false,false,true,,,,false,449,1,Armoring,205,blacksmith2,,,,1,HeavyLegs_FurPlatePVPReplicaT5,,,,,565,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,ShardOfPrideT1,Item,,,,,10,6,2,10,1,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateFeetT2,FC_PVPReplica_FurPlateFeetT2,@HeavyFeet_FurPlatePVPReplicaT2_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotFeet,PlateFeet,,true,true,false,false,true,,,,false,25,1,Armoring,0,blacksmith2,,,,1,HeavyFeet_FurPlatePVPReplicaT2,,,,,200,2,,,,MetalT2,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateFeetT3,FC_PVPReplica_FurPlateFeetT3,@HeavyFeet_FurPlatePVPReplicaT3_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotFeet,PlateFeet,,true,true,false,false,true,,,,false,75,1,Armoring,50,blacksmith2,,,,1,HeavyFeet_FurPlatePVPReplicaT3,,,,,300,3,,,,MetalT3,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateFeetT4,FC_PVPReplica_FurPlateFeetT4,@HeavyFeet_FurPlatePVPReplicaT4_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotFeet,PlateFeet,,true,true,false,false,true,,,,false,184,1,Armoring,100,blacksmith2,,,,1,HeavyFeet_FurPlatePVPReplicaT4,,,,,400,4,,,,MetalT4,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_FurPlateFeetT5,FC_PVPReplica_FurPlateFeetT5,@HeavyFeet_FurPlatePVPReplicaT5_MasterName,PVPReplicas,PVPReplicaHeavyArmor,@CategoryData_SlotFeet,PlateFeet,,true,true,false,false,true,,,,false,449,1,Armoring,205,blacksmith2,,,,1,HeavyFeet_FurPlatePVPReplicaT5,,,,,565,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,BannerFragmentT1,Item,ShardOfPrideT1,Item,,,,,5,3,1,10,1,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PVPReplica_LeatherHeadT2,FC_PVPReplica_LeatherHeadT2,@MediumHead_LeatherPVPReplicaT2_MasterName,PVPReplicas,PVPReplicaMediumArmor,@CategoryData_SlotHead,LeatherHead,,true,true,false,false,true,,,,false,25,1,Armoring,0,outfitting2,,,,1,MediumHead_LeatherPVPReplicaT2,,,,,200,2,,,,LeatherT2,Category_Only,Cloth,Category_Only,Metal,Category_Only,BannerFragmentT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
