RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
Scarab_INT_Light_Phy_Feet_ClothT5,FC_Scarab_INT_Light_Phy_Feet_ClothT5,@LightFeet_ShadewalkerT5,TimelessShardsInt,ScarabArmorRobe,@CategoryData_SlotFeet,ClothFeet,"GoldenScarab,Shard_Light_Feet",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_INT_Light_Phy_Feet_ClothT5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Feet,Item,GoldenScarab,Item,,,6,2,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Heavy_Ele_HeadT5,FC_Scarab_INT_Heavy_Ele_HeadT5,@HeavyHead_FurLinedT5,TimelessShardsInt,ScarabArmorFur,@CategoryData_SlotHead,,"GoldenScarab,Shard_Heavy_Head",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_INT_Heavy_Ele_HeadT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,INTBonusT1,Item,Shard_Heavy_Head,Item,GoldenScarab,Item,,,10,4,4,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Heavy_Ele_ChestT5,FC_Scarab_INT_Heavy_Ele_ChestT5,@HeavyChest_FurLinedT5,TimelessShardsInt,ScarabArmorFur,@CategoryData_SlotChest,,"GoldenScarab,Shard_Heavy_Chest",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_INT_Heavy_Ele_ChestT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,INTBonusT1,Item,Shard_Heavy_Chest,Item,GoldenScarab,Item,,,20,8,7,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Heavy_Ele_HandsT5,FC_Scarab_INT_Heavy_Ele_HandsT5,@HeavyHands_FurLinedT5,TimelessShardsInt,ScarabArmorFur,@CategoryData_SlotHands,,"GoldenScarab,Shard_Heavy_Hands",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_INT_Heavy_Ele_HandsT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,INTBonusT1,Item,Shard_Heavy_Hands,Item,GoldenScarab,Item,,,6,2,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Heavy_Ele_LegsT5,FC_Scarab_INT_Heavy_Ele_LegsT5,@HeavyLegs_FurLinedT5,TimelessShardsInt,ScarabArmorFur,@CategoryData_SlotLegs,,"GoldenScarab,Shard_Heavy_Legs",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_INT_Heavy_Ele_LegsT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,INTBonusT1,Item,Shard_Heavy_Legs,Item,GoldenScarab,Item,,,12,4,2,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Heavy_Ele_FeetT5,FC_Scarab_INT_Heavy_Ele_FeetT5,@HeavyFeet_FurLinedT5,TimelessShardsInt,ScarabArmorFur,@CategoryData_SlotFeet,,"GoldenScarab,Shard_Heavy_Feet",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_INT_Heavy_Ele_FeetT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,INTBonusT1,Item,Shard_Heavy_Feet,Item,GoldenScarab,Item,,,6,2,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Medium_Ele_HeadT5,FC_Scarab_INT_Medium_Ele_HeadT5,@Procedural_FurHeadT5,TimelessShardsInt,ScarabArmorFur,@CategoryData_SlotHead,,"GoldenScarab,Shard_Medium_Head",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_INT_Medium_Ele_HeadT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Medium_Head,Item,GoldenScarab,Item,,,12,4,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Medium_Ele_ChestT5,FC_Scarab_INT_Medium_Ele_ChestT5,@Procedural_FurChestT5,TimelessShardsInt,ScarabArmorFur,@CategoryData_SlotChest,,"GoldenScarab,Shard_Medium_Chest",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_INT_Medium_Ele_ChestT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Medium_Chest,Item,GoldenScarab,Item,,,26,8,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Medium_Ele_HandsT5,FC_Scarab_INT_Medium_Ele_HandsT5,@Procedural_FurHandsT5,TimelessShardsInt,ScarabArmorFur,@CategoryData_SlotHands,,"GoldenScarab,Shard_Medium_Hands",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_INT_Medium_Ele_HandsT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Medium_Hands,Item,GoldenScarab,Item,,,6,2,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Medium_Ele_LegsT5,FC_Scarab_INT_Medium_Ele_LegsT5,@Procedural_FurLegsT5,TimelessShardsInt,ScarabArmorFur,@CategoryData_SlotLegs,,"GoldenScarab,Shard_Medium_Legs",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_INT_Medium_Ele_LegsT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Medium_Legs,Item,GoldenScarab,Item,,,12,4,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Medium_Ele_FeetT5,FC_Scarab_INT_Medium_Ele_FeetT5,@Procedural_FurFeetT5,TimelessShardsInt,ScarabArmorFur,@CategoryData_SlotFeet,,"GoldenScarab,Shard_Medium_Feet",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_INT_Medium_Ele_FeetT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Medium_Feet,Item,GoldenScarab,Item,,,6,2,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Light_Ele_Head_ClothT5,FC_Scarab_INT_Light_Ele_Head_ClothT5,@Procedural_RobeHeadT5,TimelessShardsInt,ScarabArmorRobe,@CategoryData_SlotHead,,"GoldenScarab,Shard_Light_Head",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_INT_Light_Ele_Head_ClothT5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Head,Item,GoldenScarab,Item,,,12,4,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Light_Ele_Chest_ClothT5,FC_Scarab_INT_Light_Ele_Chest_ClothT5,@Procedural_RobeChestT5,TimelessShardsInt,ScarabArmorRobe,@CategoryData_SlotChest,,"GoldenScarab,Shard_Light_Chest",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_INT_Light_Ele_Chest_ClothT5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Chest,Item,GoldenScarab,Item,,,26,8,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Light_Ele_Hands_ClothT5,FC_Scarab_INT_Light_Ele_Hands_ClothT5,@Procedural_RobeHandsT5,TimelessShardsInt,ScarabArmorRobe,@CategoryData_SlotHands,,"GoldenScarab,Shard_Light_Hands",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_INT_Light_Ele_Hands_ClothT5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Hands,Item,GoldenScarab,Item,,,6,2,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Light_Ele_Legs_ClothT5,FC_Scarab_INT_Light_Ele_Legs_ClothT5,@Procedural_RobeLegsT5,TimelessShardsInt,ScarabArmorRobe,@CategoryData_SlotLegs,,"GoldenScarab,Shard_Light_Legs",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_INT_Light_Ele_Legs_ClothT5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Legs,Item,GoldenScarab,Item,,,12,4,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_INT_Light_Ele_Feet_ClothT5,FC_Scarab_INT_Light_Ele_Feet_ClothT5,@Procedural_RobeFeetT5,TimelessShardsInt,ScarabArmorRobe,@CategoryData_SlotFeet,,"GoldenScarab,Shard_Light_Feet",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_INT_Light_Ele_Feet_ClothT5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Feet,Item,GoldenScarab,Item,,,6,2,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Heavy_Bal_HeadT5,FC_Scarab_FOC_Heavy_Bal_HeadT5,@Procedural_PlateHeadT5,TimelessShardsFoc,ScarabArmorPlate,@CategoryData_SlotHead,PlateHead,"GoldenScarab,Shard_Heavy_Head",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_FOC_Heavy_Bal_HeadT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Head,Item,GoldenScarab,Item,,,8,6,4,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Heavy_Bal_ChestT5,FC_Scarab_FOC_Heavy_Bal_ChestT5,@Procedural_PlateChestT5,TimelessShardsFoc,ScarabArmorPlate,@CategoryData_SlotChest,PlateChest,"GoldenScarab,Shard_Heavy_Chest",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_FOC_Heavy_Bal_ChestT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Chest,Item,GoldenScarab,Item,,,16,12,7,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Heavy_Bal_HandsT5,FC_Scarab_FOC_Heavy_Bal_HandsT5,@Procedural_PlateHandsT5,TimelessShardsFoc,ScarabArmorPlate,@CategoryData_SlotHands,PlateHands,"GoldenScarab,Shard_Heavy_Hands",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_FOC_Heavy_Bal_HandsT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Hands,Item,GoldenScarab,Item,,,4,4,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Heavy_Bal_LegsT5,FC_Scarab_FOC_Heavy_Bal_LegsT5,@Procedural_PlateLegsT5,TimelessShardsFoc,ScarabArmorPlate,@CategoryData_SlotLegs,PlateLegs,"GoldenScarab,Shard_Heavy_Legs",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_FOC_Heavy_Bal_LegsT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Legs,Item,GoldenScarab,Item,,,10,6,2,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Heavy_Bal_FeetT5,FC_Scarab_FOC_Heavy_Bal_FeetT5,@Procedural_PlateFeetT5,TimelessShardsFoc,ScarabArmorPlate,@CategoryData_SlotFeet,PlateFeet,"GoldenScarab,Shard_Heavy_Feet",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_FOC_Heavy_Bal_FeetT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Feet,Item,GoldenScarab,Item,,,5,3,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Medium_Bal_HeadT5,FC_Scarab_FOC_Medium_Bal_HeadT5,@MediumHead_BeasthunterT5,TimelessShardsFoc,ScarabArmorFur,@CategoryData_SlotHead,LeatherHead,"GoldenScarab,Shard_Medium_Head",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Medium_Bal_HeadT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Head,Item,GoldenScarab,Item,,,12,4,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Medium_Bal_ChestT5,FC_Scarab_FOC_Medium_Bal_ChestT5,@MediumChest_BeasthunterT5,TimelessShardsFoc,ScarabArmorFur,@CategoryData_SlotChest,LeatherChest,"GoldenScarab,Shard_Medium_Chest",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Medium_Bal_ChestT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Chest,Item,GoldenScarab,Item,,,26,8,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Medium_Bal_HandsT5,FC_Scarab_FOC_Medium_Bal_HandsT5,@MediumHands_BeasthunterT5,TimelessShardsFoc,ScarabArmorFur,@CategoryData_SlotHands,LeatherHands,"GoldenScarab,Shard_Medium_Hands",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Medium_Bal_HandsT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Hands,Item,GoldenScarab,Item,,,6,2,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Medium_Bal_LegsT5,FC_Scarab_FOC_Medium_Bal_LegsT5,@MediumLegs_BeasthunterT5,TimelessShardsFoc,ScarabArmorFur,@CategoryData_SlotLegs,LeatherLegs,"GoldenScarab,Shard_Medium_Legs",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Medium_Bal_LegsT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Legs,Item,GoldenScarab,Item,,,12,4,2,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Medium_Bal_FeetT5,FC_Scarab_FOC_Medium_Bal_FeetT5,@MediumFeet_BeasthunterT5,TimelessShardsFoc,ScarabArmorFur,@CategoryData_SlotFeet,LeatherFeet,"GoldenScarab,Shard_Medium_Feet",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Medium_Bal_FeetT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Feet,Item,GoldenScarab,Item,,,6,2,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Light_Bal_Head_ClothT5,FC_Scarab_FOC_Light_Bal_Head_ClothT5,@Procedural_ClothHeadT5,TimelessShardsFoc,ScarabArmorCloth,@CategoryData_SlotHead,ClothHead,"GoldenScarab,Shard_Light_Head",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Light_Bal_Head_ClothT5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Light_Head,Item,GoldenScarab,Item,,,11,6,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Light_Bal_Chest_ClothT5,FC_Scarab_FOC_Light_Bal_Chest_ClothT5,@Procedural_ClothChestT5,TimelessShardsFoc,ScarabArmorCloth,@CategoryData_SlotChest,ClothChest,"GoldenScarab,Shard_Light_Chest",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Light_Bal_Chest_ClothT5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Light_Chest,Item,GoldenScarab,Item,,,22,12,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Light_Bal_Hands_ClothT5,FC_Scarab_FOC_Light_Bal_Hands_ClothT5,@Procedural_ClothHandsT5,TimelessShardsFoc,ScarabArmorCloth,@CategoryData_SlotHands,ClothHands,"GoldenScarab,Shard_Light_Hands",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Light_Bal_Hands_ClothT5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Light_Hands,Item,GoldenScarab,Item,,,4,4,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Light_Bal_Legs_ClothT5,FC_Scarab_FOC_Light_Bal_Legs_ClothT5,@Procedural_ClothLegsT5,TimelessShardsFoc,ScarabArmorCloth,@CategoryData_SlotLegs,ClothLegs,"GoldenScarab,Shard_Light_Legs",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Light_Bal_Legs_ClothT5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Light_Legs,Item,GoldenScarab,Item,,,10,6,2,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Light_Bal_Feet_ClothT5,FC_Scarab_FOC_Light_Bal_Feet_ClothT5,@Procedural_ClothFeetT5,TimelessShardsFoc,ScarabArmorCloth,@CategoryData_SlotFeet,ClothFeet,"GoldenScarab,Shard_Light_Feet",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Light_Bal_Feet_ClothT5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Light_Feet,Item,GoldenScarab,Item,,,5,3,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Heavy_Phy_HeadT5,FC_Scarab_FOC_Heavy_Phy_HeadT5,@Procedural_HeavyHeadT5,TimelessShardsFoc,ScarabArmorPlateHeavy,@CategoryData_SlotHead,PlateHead,"GoldenScarab,Shard_Heavy_Head",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_FOC_Heavy_Phy_HeadT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Head,Item,GoldenScarab,Item,,,10,4,4,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Heavy_Phy_ChestT5,FC_Scarab_FOC_Heavy_Phy_ChestT5,@Procedural_HeavyChestT5,TimelessShardsFoc,ScarabArmorPlateHeavy,@CategoryData_SlotChest,PlateChest,"GoldenScarab,Shard_Heavy_Chest",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_FOC_Heavy_Phy_ChestT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Chest,Item,GoldenScarab,Item,,,20,8,7,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Heavy_Phy_HandsT5,FC_Scarab_FOC_Heavy_Phy_HandsT5,@Procedural_HeavyHandsT5,TimelessShardsFoc,ScarabArmorPlateHeavy,@CategoryData_SlotHands,PlateHands,"GoldenScarab,Shard_Heavy_Hands",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_FOC_Heavy_Phy_HandsT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Hands,Item,GoldenScarab,Item,,,6,2,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Heavy_Phy_LegsT5,FC_Scarab_FOC_Heavy_Phy_LegsT5,@Procedural_HeavyLegsT5,TimelessShardsFoc,ScarabArmorPlateHeavy,@CategoryData_SlotLegs,PlateLegs,"GoldenScarab,Shard_Heavy_Legs",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_FOC_Heavy_Phy_LegsT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Legs,Item,GoldenScarab,Item,,,12,4,2,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Heavy_Phy_FeetT5,FC_Scarab_FOC_Heavy_Phy_FeetT5,@Procedural_HeavyFeetT5,TimelessShardsFoc,ScarabArmorPlateHeavy,@CategoryData_SlotFeet,PlateFeet,"GoldenScarab,Shard_Heavy_Feet",false,true,false,false,true,2,,false,449,1,Armoring,200,blacksmith2,,,,1,Scarab_FOC_Heavy_Phy_FeetT5,,,,,500,5,,,,MetalT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Feet,Item,GoldenScarab,Item,,,6,2,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Medium_Phy_HeadT5,FC_Scarab_FOC_Medium_Phy_HeadT5,@Procedural_LeatherHeadT5,TimelessShardsFoc,ScarabArmorLeather,@CategoryData_SlotHead,LeatherHead,"GoldenScarab,Shard_Medium_Head",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Medium_Phy_HeadT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Head,Item,GoldenScarab,Item,,,11,6,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Medium_Phy_ChestT5,FC_Scarab_FOC_Medium_Phy_ChestT5,@Procedural_LeatherChestT5,TimelessShardsFoc,ScarabArmorLeather,@CategoryData_SlotChest,LeatherChest,"GoldenScarab,Shard_Medium_Chest",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Medium_Phy_ChestT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Chest,Item,GoldenScarab,Item,,,22,12,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Medium_Phy_HandsT5,FC_Scarab_FOC_Medium_Phy_HandsT5,@Procedural_LeatherHandsT5,TimelessShardsFoc,ScarabArmorLeather,@CategoryData_SlotHands,LeatherHands,"GoldenScarab,Shard_Medium_Hands",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Medium_Phy_HandsT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Hands,Item,GoldenScarab,Item,,,4,4,1,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
Scarab_FOC_Medium_Phy_LegsT5,FC_Scarab_FOC_Medium_Phy_LegsT5,@Procedural_LeatherLegsT5,TimelessShardsFoc,ScarabArmorLeather,@CategoryData_SlotLegs,LeatherLegs,"GoldenScarab,Shard_Medium_Legs",false,true,false,false,true,2,,false,449,1,Armoring,200,outfitting2,,,,1,Scarab_FOC_Medium_Phy_LegsT5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Legs,Item,GoldenScarab,Item,,,10,6,2,25,3,1,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,150,
